timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;Latency;IdleTime;Connect
1,52082E+12;8;TCP Sampler Binary;200;OK;Thread Group 1-36;text;TRUE;;34;0;2;2;8;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-36;text;TRUE;;81;0;2;2;1;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-38;text;TRUE;;81;0;3;3;1;0;1
1,52082E+12;6;TCP Sampler Binary;200;OK;Thread Group 1-35;text;TRUE;;34;0;3;3;6;0;0
1,52082E+12;6;TCP Sampler Binary;200;OK;Thread Group 1-36;text;TRUE;;34;0;3;3;6;0;0
1,52082E+12;6;TCP Sampler Binary;200;OK;Thread Group 1-38;text;TRUE;;34;0;2;2;6;0;0
1,52082E+12;3;TCP Sampler Text;200;OK;Thread Group 1-38;text;TRUE;;81;0;2;2;3;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-37;text;TRUE;;81;0;3;3;1;0;0
1,52082E+12;12;TCP Sampler Text;200;OK;Thread Group 1-35;text;TRUE;;81;0;3;3;12;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-35;text;TRUE;;34;0;3;3;1;0;0
1,52082E+12;7;TCP Sampler Binary;200;OK;Thread Group 1-38;text;TRUE;;34;0;2;2;7;0;1
1,52082E+12;4;TCP Sampler Binary;200;OK;Thread Group 1-37;text;TRUE;;34;0;1;1;4;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-37;text;TRUE;;81;0;1;1;1;0;1
1,52082E+12;11;TCP Sampler Text;200;OK;Thread Group 1-40;text;TRUE;;81;0;2;2;11;0;1
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-37;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;59;TCP Sampler Text;200;OK;Thread Group 1-39;text;TRUE;;81;0;7;7;59;0;1
1,52082E+12;18;TCP Sampler Text;200;OK;Thread Group 1-43;text;TRUE;;81;0;7;7;18;0;1
1,52082E+12;45;TCP Sampler Binary;200;OK;Thread Group 1-40;text;TRUE;;34;0;9;9;45;0;23
1,52082E+12;15;TCP Sampler Text;200;OK;Thread Group 1-42;text;TRUE;;81;0;9;9;15;0;1
1,52082E+12;11;TCP Sampler Text;200;OK;Thread Group 1-44;text;TRUE;;81;0;9;9;11;0;3
1,52082E+12;35;TCP Sampler Text;200;OK;Thread Group 1-41;text;TRUE;;81;0;9;9;35;0;1
1,52082E+12;9;TCP Sampler Binary;200;OK;Thread Group 1-43;text;TRUE;;34;0;9;9;9;0;1
1,52082E+12;9;TCP Sampler Binary;200;OK;Thread Group 1-42;text;TRUE;;34;0;9;9;8;0;0
1,52082E+12;5;TCP Sampler Text;200;OK;Thread Group 1-46;text;TRUE;;81;0;9;9;5;0;2
1,52082E+12;3;TCP Sampler Text;200;OK;Thread Group 1-43;text;TRUE;;81;0;9;9;3;0;0
1,52082E+12;2;TCP Sampler Binary;200;OK;Thread Group 1-46;text;TRUE;;34;0;9;9;1;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-46;text;TRUE;;81;0;9;9;0;0;0
1,52082E+12;35;TCP Sampler Text;200;OK;Thread Group 1-45;text;TRUE;;81;0;11;11;24;0;0
1,52082E+12;30;TCP Sampler Binary;200;OK;Thread Group 1-39;text;TRUE;;34;0;11;11;30;0;0
1,52082E+12;22;TCP Sampler Text;200;OK;Thread Group 1-40;text;TRUE;;81;0;11;11;22;0;0
1,52082E+12;20;TCP Sampler Binary;200;OK;Thread Group 1-44;text;TRUE;;34;0;11;11;20;0;4
1,52082E+12;6;TCP Sampler Text;200;OK;Thread Group 1-47;text;TRUE;;81;0;11;11;6;0;0
1,52082E+12;4;TCP Sampler Binary;200;OK;Thread Group 1-45;text;TRUE;;34;0;11;11;4;0;1
1,52082E+12;3;TCP Sampler Binary;200;OK;Thread Group 1-40;text;TRUE;;34;0;11;11;2;0;1
1,52082E+12;19;TCP Sampler Text;200;OK;Thread Group 1-48;text;TRUE;;81;0;11;11;19;0;1
1,52082E+12;17;TCP Sampler Binary;200;OK;Thread Group 1-41;text;TRUE;;34;0;11;11;17;0;1
1,52082E+12;15;TCP Sampler Text;200;OK;Thread Group 1-42;text;TRUE;;81;0;11;11;15;0;0
1,52082E+12;13;TCP Sampler Binary;200;OK;Thread Group 1-43;text;TRUE;;34;0;11;11;13;0;0
1,52082E+12;3;TCP Sampler Text;200;OK;Thread Group 1-49;text;TRUE;;81;0;10;10;3;0;1
1,52082E+12;13;TCP Sampler Binary;200;OK;Thread Group 1-46;text;TRUE;;34;0;10;10;12;0;0
1,52082E+12;9;TCP Sampler Text;200;OK;Thread Group 1-39;text;TRUE;;81;0;9;9;8;0;1
1,52082E+12;11;TCP Sampler Text;200;OK;Thread Group 1-50;text;TRUE;;81;0;9;9;10;0;0
1,52082E+12;7;TCP Sampler Text;200;OK;Thread Group 1-44;text;TRUE;;81;0;9;9;7;0;0
