timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1520816239698,13,TCP Sampler Binary,200,OK,Thread Group 1-48,text,true,,34,0,2,2,13,0,1
1520816239711,2,TCP Sampler Text,200,OK,Thread Group 1-48,text,true,,81,0,2,2,2,0,0
1520816239710,11,TCP Sampler Binary,200,OK,Thread Group 1-49,text,true,,34,0,3,3,11,0,0
1520816239714,8,TCP Sampler Binary,200,OK,Thread Group 1-48,text,true,,34,0,3,3,8,0,0
1520816239721,1,TCP Sampler Text,200,OK,Thread Group 1-50,text,true,,81,0,2,2,1,0,0
1520816239721,3,TCP Sampler Text,200,OK,Thread Group 1-49,text,true,,81,0,2,2,3,0,0
1520816239723,1,TCP Sampler Binary,200,OK,Thread Group 1-50,text,true,,34,0,2,2,1,0,0
1520816239724,1,TCP Sampler Text,200,OK,Thread Group 1-50,text,true,,81,0,2,2,1,0,1
1520816239724,5,TCP Sampler Binary,200,OK,Thread Group 1-49,text,true,,34,0,2,2,5,0,0
1520816239726,4,TCP Sampler Binary,200,OK,Thread Group 1-50,text,true,,34,0,1,1,4,0,0
